rowID,stamp,datetime,hum
10414999,1497835941, 2017/6/19 1:32:21,69.2
10415999,1497835942, 2017/6/19 1:32:22,69.2
10416999,1497835943, 2017/6/19 1:32:23,69.2
10417999,1497835944, 2017/6/19 1:32:24,69.2
10418999,1497835945, 2017/6/19 1:32:25,69.3
10419999,1497835946, 2017/6/19 1:32:26,69.3
10420999,1497835947, 2017/6/19 1:32:27,69.3
10421999,1497835948, 2017/6/19 1:32:28,69.3
10422999,1497835949, 2017/6/19 1:32:29,69.3
10423999,1497835950, 2017/6/19 1:32:30,69.3
10424999,1497835951, 2017/6/19 1:32:31,69.3
10425999,1497835952, 2017/6/19 1:32:32,69.3
10426999,1497835953, 2017/6/19 1:32:33,69.3
10427999,1497835954, 2017/6/19 1:32:34,69.3
10428999,1497835955, 2017/6/19 1:32:35,69.3
10429999,1497835956, 2017/6/19 1:32:36,69.2
10430999,1497835957, 2017/6/19 1:32:37,69.2
10431999,1497835958, 2017/6/19 1:32:38,69.2
10432999,1497835959, 2017/6/19 1:32:39,69.2
10433999,1497835960, 2017/6/19 1:32:40,69.2
10434999,1497835961, 2017/6/19 1:32:41,69.2
10435999,1497835962, 2017/6/19 1:32:42,69.3
10436999,1497835963, 2017/6/19 1:32:43,69.3
10437999,1497835964, 2017/6/19 1:32:44,69.3
10438999,1497835965, 2017/6/19 1:32:45,69.3
10439999,1497835966, 2017/6/19 1:32:46,69.3
10440999,1497835967, 2017/6/19 1:32:47,69.3
10441999,1497835968, 2017/6/19 1:32:48,69.3
10442999,1497835969, 2017/6/19 1:32:49,69.3
10443999,1497835970, 2017/6/19 1:32:50,69.3
10444999,1497835971, 2017/6/19 1:32:51,69.3
10445999,1497835972, 2017/6/19 1:32:52,69.3
10446999,1497835973, 2017/6/19 1:32:53,69.3
10447999,1497835974, 2017/6/19 1:32:54,69.3
10448999,1497835975, 2017/6/19 1:32:55,69.3
10449999,1497835976, 2017/6/19 1:32:56,69.3
10450999,1497835977, 2017/6/19 1:32:57,69.3
10451999,1497835978, 2017/6/19 1:32:58,69.3
10452999,1497835979, 2017/6/19 1:32:59,69.3
10453999,1497835980, 2017/6/19 1:33:0,69.3
10454999,1497835981, 2017/6/19 1:33:1,69.3
10455999,1497835982, 2017/6/19 1:33:2,69.3
10456999,1497835983, 2017/6/19 1:33:3,69.3
10457999,1497835984, 2017/6/19 1:33:4,69.3
10458999,1497835985, 2017/6/19 1:33:5,69.3
10459999,1497835986, 2017/6/19 1:33:6,69.3
10460999,1497835987, 2017/6/19 1:33:7,69.3
10461999,1497835988, 2017/6/19 1:33:8,69.3
10462999,1497835989, 2017/6/19 1:33:9,69.3
10463999,1497835990, 2017/6/19 1:33:10,69.3
10464999,1497835991, 2017/6/19 1:33:11,69.3
10465999,1497835992, 2017/6/19 1:33:12,69.3
10466999,1497835993, 2017/6/19 1:33:13,69.3
10467999,1497835994, 2017/6/19 1:33:14,69.3
10468999,1497835995, 2017/6/19 1:33:15,69.3
10469999,1497835996, 2017/6/19 1:33:16,69.3
10470999,1497835997, 2017/6/19 1:33:17,69.3
10471999,1497835998, 2017/6/19 1:33:18,69.3
10472999,1497835999, 2017/6/19 1:33:19,69.4
10473999,1497836000, 2017/6/19 1:33:20,69.4
10474999,1497836001, 2017/6/19 1:33:21,69.4
10475999,1497836002, 2017/6/19 1:33:22,69.4
10476999,1497836003, 2017/6/19 1:33:23,69.4
10477999,1497836004, 2017/6/19 1:33:24,69.5
10478999,1497836005, 2017/6/19 1:33:25,69.5
10479999,1497836006, 2017/6/19 1:33:26,69.5
10480999,1497836007, 2017/6/19 1:33:27,69.5
10481999,1497836008, 2017/6/19 1:33:28,69.5
10482999,1497836009, 2017/6/19 1:33:29,69.5
10483999,1497836010, 2017/6/19 1:33:30,69.5
10484999,1497836011, 2017/6/19 1:33:31,69.5
10485999,1497836012, 2017/6/19 1:33:32,69.5
10486999,1497836013, 2017/6/19 1:33:33,69.4
10487999,1497836014, 2017/6/19 1:33:34,69.4
10488999,1497836015, 2017/6/19 1:33:35,69.4
10489999,1497836016, 2017/6/19 1:33:36,69.4
10490999,1497836017, 2017/6/19 1:33:37,69.4
10491999,1497836018, 2017/6/19 1:33:38,69.2
10492999,1497836019, 2017/6/19 1:33:39,69.2
10493999,1497836020, 2017/6/19 1:33:40,69.3
10494999,1497836021, 2017/6/19 1:33:41,69.3
10495999,1497836022, 2017/6/19 1:33:42,69.2
10496999,1497836023, 2017/6/19 1:33:43,69.2
10497999,1497836024, 2017/6/19 1:33:44,69.2
10498999,1497836025, 2017/6/19 1:33:45,69.2
10499999,1497836026, 2017/6/19 1:33:46,69.2
10500999,1497836027, 2017/6/19 1:33:47,69.2
10501999,1497836028, 2017/6/19 1:33:48,69.2
10502999,1497836029, 2017/6/19 1:33:49,69.4
10503999,1497836030, 2017/6/19 1:33:50,69.4
10504999,1497836031, 2017/6/19 1:33:51,69.4
10505999,1497836032, 2017/6/19 1:33:52,69.3
10506999,1497836033, 2017/6/19 1:33:53,69.3
10507999,1497836034, 2017/6/19 1:33:54,69.3
10508999,1497836035, 2017/6/19 1:33:55,69.3
10509999,1497836036, 2017/6/19 1:33:56,69.3
10510999,1497836037, 2017/6/19 1:33:57,69.3
10511999,1497836038, 2017/6/19 1:33:58,69.3
10512999,1497836039, 2017/6/19 1:33:59,69.3
10513999,1497836040, 2017/6/19 1:34:0,69.3
10514999,1497836041, 2017/6/19 1:34:1,69.3
10515999,1497836042, 2017/6/19 1:34:2,69.3
10516999,1497836043, 2017/6/19 1:34:3,69.3
10517999,1497836044, 2017/6/19 1:34:4,69.3
10518999,1497836045, 2017/6/19 1:34:5,69.3
10519999,1497836046, 2017/6/19 1:34:6,69.3
10520999,1497836047, 2017/6/19 1:34:7,69.3
10521999,1497836048, 2017/6/19 1:34:8,69.3
10522999,1497836049, 2017/6/19 1:34:9,69.3
10523999,1497836050, 2017/6/19 1:34:10,69.3
10524999,1497836051, 2017/6/19 1:34:11,69.3
10525999,1497836052, 2017/6/19 1:34:12,69.3
10526999,1497836053, 2017/6/19 1:34:13,69.3
10527999,1497836054, 2017/6/19 1:34:14,69.4
10528999,1497836055, 2017/6/19 1:34:15,69.4
10529999,1497836056, 2017/6/19 1:34:16,69.3
10530999,1497836057, 2017/6/19 1:34:17,69.3
10531999,1497836058, 2017/6/19 1:34:18,69.3
10532999,1497836059, 2017/6/19 1:34:19,69.3
10533999,1497836060, 2017/6/19 1:34:20,69.3
10534999,1497836061, 2017/6/19 1:34:21,69.3
10535999,1497836062, 2017/6/19 1:34:22,69.3
10536999,1497836063, 2017/6/19 1:34:23,69.3
10537999,1497836064, 2017/6/19 1:34:24,69.3
10538999,1497836065, 2017/6/19 1:34:25,69.3
10539999,1497836066, 2017/6/19 1:34:26,69.3
10540999,1497836067, 2017/6/19 1:34:27,69.3
10541999,1497836068, 2017/6/19 1:34:28,69.3
10542999,1497836069, 2017/6/19 1:34:29,69.3
10543999,1497836070, 2017/6/19 1:34:30,69.3
10544999,1497836071, 2017/6/19 1:34:31,69.3
10545999,1497836072, 2017/6/19 1:34:32,69.3
10546999,1497836073, 2017/6/19 1:34:33,69.3
10547999,1497836074, 2017/6/19 1:34:34,69.3
10548999,1497836075, 2017/6/19 1:34:35,69.3
10549999,1497836076, 2017/6/19 1:34:36,69.3
10550999,1497836077, 2017/6/19 1:34:37,69.3
10551999,1497836078, 2017/6/19 1:34:38,69.3
10552999,1497836079, 2017/6/19 1:34:39,69.4
10553999,1497836080, 2017/6/19 1:34:40,69.4
10554999,1497836081, 2017/6/19 1:34:41,69.4
10555999,1497836082, 2017/6/19 1:34:42,69.4
10556999,1497836083, 2017/6/19 1:34:43,69.4
10557999,1497836084, 2017/6/19 1:34:44,69.4
10558999,1497836085, 2017/6/19 1:34:45,69.4
10559999,1497836086, 2017/6/19 1:34:46,69.5
10560999,1497836087, 2017/6/19 1:34:47,69.5
10561999,1497836088, 2017/6/19 1:34:48,69.5
10562999,1497836089, 2017/6/19 1:34:49,69.5
10563999,1497836090, 2017/6/19 1:34:50,69.5
10564999,1497836091, 2017/6/19 1:34:51,69.5
10565999,1497836092, 2017/6/19 1:34:52,69.5
10566999,1497836093, 2017/6/19 1:34:53,69.5
10567999,1497836094, 2017/6/19 1:34:54,69.5
10568999,1497836095, 2017/6/19 1:34:55,69.5
10569999,1497836096, 2017/6/19 1:34:56,69.5
10570999,1497836097, 2017/6/19 1:34:57,69.5
10571999,1497836098, 2017/6/19 1:34:58,69.5
10572999,1497836099, 2017/6/19 1:34:59,69.5
10573999,1497836100, 2017/6/19 1:35:0,69.5
10574999,1497836101, 2017/6/19 1:35:1,69.5
10575999,1497836102, 2017/6/19 1:35:2,69.4
10576999,1497836103, 2017/6/19 1:35:3,69.4
10577999,1497836104, 2017/6/19 1:35:4,69.4
10578999,1497836105, 2017/6/19 1:35:5,69.4
10579999,1497836106, 2017/6/19 1:35:6,69.4
10580999,1497836107, 2017/6/19 1:35:7,69.4
10581999,1497836108, 2017/6/19 1:35:8,69.4
10582999,1497836109, 2017/6/19 1:35:9,69.5
10583999,1497836110, 2017/6/19 1:35:10,69.5
10584999,1497836111, 2017/6/19 1:35:11,69.4
10585999,1497836112, 2017/6/19 1:35:12,69.4
10586999,1497836113, 2017/6/19 1:35:13,69.4
10587999,1497836114, 2017/6/19 1:35:14,69.4
10588999,1497836115, 2017/6/19 1:35:15,69.4
10589999,1497836116, 2017/6/19 1:35:16,69.4
10590999,1497836117, 2017/6/19 1:35:17,69.4
10591999,1497836118, 2017/6/19 1:35:18,69.4
10592999,1497836119, 2017/6/19 1:35:19,69.4
10593999,1497836120, 2017/6/19 1:35:20,69.4
10594999,1497836121, 2017/6/19 1:35:21,69.4
10595999,1497836122, 2017/6/19 1:35:22,69.4
10596999,1497836123, 2017/6/19 1:35:23,69.4
10597999,1497836124, 2017/6/19 1:35:24,69.4
10598999,1497836125, 2017/6/19 1:35:25,69.4
10599999,1497836126, 2017/6/19 1:35:26,69.4
10600999,1497836127, 2017/6/19 1:35:27,69.4
10601999,1497836128, 2017/6/19 1:35:28,69.4
10602999,1497836129, 2017/6/19 1:35:29,69.4
10603999,1497836130, 2017/6/19 1:35:30,69.4
10604999,1497836131, 2017/6/19 1:35:31,69.4
10605999,1497836132, 2017/6/19 1:35:32,69.3
10606999,1497836133, 2017/6/19 1:35:33,69.3
10607999,1497836134, 2017/6/19 1:35:34,69.3
10608999,1497836135, 2017/6/19 1:35:35,69.3
10609999,1497836136, 2017/6/19 1:35:36,69.2
10610999,1497836137, 2017/6/19 1:35:37,69.2
10611999,1497836138, 2017/6/19 1:35:38,69.2
10612999,1497836139, 2017/6/19 1:35:39,69.2
10613999,1497836140, 2017/6/19 1:35:40,69.2
10614999,1497836141, 2017/6/19 1:35:41,69.3
10615999,1497836142, 2017/6/19 1:35:42,69.3
10616999,1497836143, 2017/6/19 1:35:43,69.3
10617999,1497836144, 2017/6/19 1:35:44,69.3
10618999,1497836145, 2017/6/19 1:35:45,69.4
10619999,1497836146, 2017/6/19 1:35:46,69.4
10620999,1497836147, 2017/6/19 1:35:47,69.4
10621999,1497836148, 2017/6/19 1:35:48,69.4
10622999,1497836149, 2017/6/19 1:35:49,69.4
10623999,1497836150, 2017/6/19 1:35:50,69.4
10624999,1497836151, 2017/6/19 1:35:51,69.4
10625999,1497836152, 2017/6/19 1:35:52,69.4
10626999,1497836153, 2017/6/19 1:35:53,69.4
10627999,1497836154, 2017/6/19 1:35:54,69.4
10628999,1497836155, 2017/6/19 1:35:55,69.4
10629999,1497836156, 2017/6/19 1:35:56,69.4
10630999,1497836157, 2017/6/19 1:35:57,69.4
10631999,1497836158, 2017/6/19 1:35:58,69.4
10632999,1497836159, 2017/6/19 1:35:59,69.4
10633999,1497836160, 2017/6/19 1:36:0,69.4
10634999,1497836161, 2017/6/19 1:36:1,69.4
10635999,1497836162, 2017/6/19 1:36:2,69.4
10636999,1497836163, 2017/6/19 1:36:3,69.4
10637999,1497836164, 2017/6/19 1:36:4,69.3
10638999,1497836165, 2017/6/19 1:36:5,69.3
10639999,1497836166, 2017/6/19 1:36:6,69.3
10640999,1497836167, 2017/6/19 1:36:7,69.3
10641999,1497836168, 2017/6/19 1:36:8,69.4
10642999,1497836169, 2017/6/19 1:36:9,69.4
10643999,1497836170, 2017/6/19 1:36:10,69.4
10644999,1497836171, 2017/6/19 1:36:11,69.4
10645999,1497836172, 2017/6/19 1:36:12,69.4
10646999,1497836173, 2017/6/19 1:36:13,69.4
10647999,1497836174, 2017/6/19 1:36:14,69.4
10648999,1497836175, 2017/6/19 1:36:15,69.3
10649999,1497836176, 2017/6/19 1:36:16,69.3
10650999,1497836177, 2017/6/19 1:36:17,69.3
10651999,1497836178, 2017/6/19 1:36:18,69.3
10652999,1497836179, 2017/6/19 1:36:19,69.2
10653999,1497836180, 2017/6/19 1:36:20,69.2
10654999,1497836181, 2017/6/19 1:36:21,69.2
10655999,1497836182, 2017/6/19 1:36:22,69.2
10656999,1497836183, 2017/6/19 1:36:23,69.1
10657999,1497836184, 2017/6/19 1:36:24,69.1
10658999,1497836185, 2017/6/19 1:36:25,69.1
10659999,1497836186, 2017/6/19 1:36:26,69.1
10660999,1497836187, 2017/6/19 1:36:27,69.2
10661999,1497836188, 2017/6/19 1:36:28,69.2
10662999,1497836189, 2017/6/19 1:36:29,69.2
10663999,1497836190, 2017/6/19 1:36:30,69.2
10664999,1497836191, 2017/6/19 1:36:31,69.2
10665999,1497836192, 2017/6/19 1:36:32,69.2
10666999,1497836193, 2017/6/19 1:36:33,69.2
10667999,1497836194, 2017/6/19 1:36:34,69.3
10668999,1497836195, 2017/6/19 1:36:35,69.3
10669999,1497836196, 2017/6/19 1:36:36,69.3
10670999,1497836197, 2017/6/19 1:36:37,69.3
10671999,1497836198, 2017/6/19 1:36:38,69.3
10672999,1497836199, 2017/6/19 1:36:39,69.3
10673999,1497836200, 2017/6/19 1:36:40,69.3
10674999,1497836201, 2017/6/19 1:36:41,69.3
10675999,1497836202, 2017/6/19 1:36:42,69.3
10676999,1497836203, 2017/6/19 1:36:43,69.3
10677999,1497836204, 2017/6/19 1:36:44,69.3
10678999,1497836205, 2017/6/19 1:36:45,69.4
10679999,1497836206, 2017/6/19 1:36:46,69.4
10680999,1497836207, 2017/6/19 1:36:47,69.4
10681999,1497836208, 2017/6/19 1:36:48,69.4
10682999,1497836209, 2017/6/19 1:36:49,69.4
10683999,1497836210, 2017/6/19 1:36:50,69.4
10684999,1497836211, 2017/6/19 1:36:51,69.4
10685999,1497836212, 2017/6/19 1:36:52,69.4
10686999,1497836213, 2017/6/19 1:36:53,69.4
10687999,1497836214, 2017/6/19 1:36:54,69.4
10688999,1497836215, 2017/6/19 1:36:55,69.4
10689999,1497836216, 2017/6/19 1:36:56,69.4
10690999,1497836218, 2017/6/19 1:36:58,69.4
10691999,1497836219, 2017/6/19 1:36:59,69.4
10692999,1497836220, 2017/6/19 1:37:0,69.4
10693999,1497836221, 2017/6/19 1:37:1,69.4
10694999,1497836222, 2017/6/19 1:37:2,69.4
10695999,1497836223, 2017/6/19 1:37:3,69.5
10696999,1497836224, 2017/6/19 1:37:4,69.5
10697999,1497836225, 2017/6/19 1:37:5,69.4
10698999,1497836226, 2017/6/19 1:37:6,69.4
10699999,1497836227, 2017/6/19 1:37:7,69.4
10700999,1497836228, 2017/6/19 1:37:8,69.4
10701999,1497836229, 2017/6/19 1:37:9,69.5
10702999,1497836230, 2017/6/19 1:37:10,69.5
10703999,1497836231, 2017/6/19 1:37:11,69.4
10704999,1497836232, 2017/6/19 1:37:12,69.4
10705999,1497836233, 2017/6/19 1:37:13,69.4
10706999,1497836234, 2017/6/19 1:37:14,69.4
10707999,1497836235, 2017/6/19 1:37:15,69.4
10708999,1497836236, 2017/6/19 1:37:16,69.4
10709999,1497836237, 2017/6/19 1:37:17,69.4
10710999,1497836238, 2017/6/19 1:37:18,69.4
10711999,1497836239, 2017/6/19 1:37:19,69.4
10712999,1497836240, 2017/6/19 1:37:20,69.4
10713999,1497836241, 2017/6/19 1:37:21,69.4
10714999,1497836242, 2017/6/19 1:37:22,69.4
10715999,1497836243, 2017/6/19 1:37:23,69.4
10716999,1497836244, 2017/6/19 1:37:24,69.5
10717999,1497836245, 2017/6/19 1:37:25,69.5
10718999,1497836246, 2017/6/19 1:37:26,69.5
10719999,1497836247, 2017/6/19 1:37:27,69.5
10720999,1497836248, 2017/6/19 1:37:28,69.5
10721999,1497836249, 2017/6/19 1:37:29,69.5
10722999,1497836250, 2017/6/19 1:37:30,69.3
10723999,1497836251, 2017/6/19 1:37:31,69.3
10724999,1497836252, 2017/6/19 1:37:32,69.4
10725999,1497836253, 2017/6/19 1:37:33,69.4
10726999,1497836254, 2017/6/19 1:37:34,69.4
10727999,1497836255, 2017/6/19 1:37:35,69.4
10728999,1497836256, 2017/6/19 1:37:36,69.4
10729999,1497836257, 2017/6/19 1:37:37,69.4
10730999,1497836258, 2017/6/19 1:37:38,69.4
10731999,1497836259, 2017/6/19 1:37:39,69.4
10732999,1497836260, 2017/6/19 1:37:40,69.4
10733999,1497836261, 2017/6/19 1:37:41,69.4
10734999,1497836262, 2017/6/19 1:37:42,69.4
10735999,1497836263, 2017/6/19 1:37:43,69.3
10736999,1497836264, 2017/6/19 1:37:44,69.3
10737999,1497836265, 2017/6/19 1:37:45,69.3
10738999,1497836266, 2017/6/19 1:37:46,69.3
10739999,1497836267, 2017/6/19 1:37:47,69.3
10740999,1497836268, 2017/6/19 1:37:48,69.3
10741999,1497836269, 2017/6/19 1:37:49,69.3
10742999,1497836270, 2017/6/19 1:37:50,69.2
10743999,1497836271, 2017/6/19 1:37:51,69.2
10744999,1497836272, 2017/6/19 1:37:52,69.2
10745999,1497836273, 2017/6/19 1:37:53,69.2
10746999,1497836274, 2017/6/19 1:37:54,69.2
10747999,1497836275, 2017/6/19 1:37:55,69.2
10748999,1497836276, 2017/6/19 1:37:56,69.2
10749999,1497836277, 2017/6/19 1:37:57,69.2
10750999,1497836278, 2017/6/19 1:37:58,69.2
10751999,1497836279, 2017/6/19 1:37:59,69.2
10752999,1497836280, 2017/6/19 1:38:0,69.2
10753999,1497836281, 2017/6/19 1:38:1,69.2
10754999,1497836282, 2017/6/19 1:38:2,69.2
10755999,1497836283, 2017/6/19 1:38:3,69.2
10756999,1497836284, 2017/6/19 1:38:4,69.2
10757999,1497836285, 2017/6/19 1:38:5,69.2
10758999,1497836286, 2017/6/19 1:38:6,69.2
10759999,1497836287, 2017/6/19 1:38:7,69.2
10760999,1497836288, 2017/6/19 1:38:8,69.1
10761999,1497836289, 2017/6/19 1:38:9,69.1
10762999,1497836290, 2017/6/19 1:38:10,69.2
10763999,1497836291, 2017/6/19 1:38:11,69.2
10764999,1497836292, 2017/6/19 1:38:12,69.2
10765999,1497836293, 2017/6/19 1:38:13,69.2
10766999,1497836294, 2017/6/19 1:38:14,69.2
10767999,1497836295, 2017/6/19 1:38:15,69.2
10768999,1497836296, 2017/6/19 1:38:16,69.2
10769999,1497836297, 2017/6/19 1:38:17,69.2
10770999,1497836298, 2017/6/19 1:38:18,69.2
10771999,1497836299, 2017/6/19 1:38:19,69.2
10772999,1497836300, 2017/6/19 1:38:20,69.2
10773999,1497836301, 2017/6/19 1:38:21,69.2
10774999,1497836302, 2017/6/19 1:38:22,69.2
10775999,1497836303, 2017/6/19 1:38:23,69.2
10776999,1497836304, 2017/6/19 1:38:24,69.2
10777999,1497836305, 2017/6/19 1:38:25,69.2
10778999,1497836306, 2017/6/19 1:38:26,69.2
10779999,1497836307, 2017/6/19 1:38:27,69.2
10780999,1497836308, 2017/6/19 1:38:28,69.2
10781999,1497836309, 2017/6/19 1:38:29,69.2
10782999,1497836310, 2017/6/19 1:38:30,69.2
10783999,1497836311, 2017/6/19 1:38:31,69.2
10784999,1497836312, 2017/6/19 1:38:32,69.2
10785999,1497836313, 2017/6/19 1:38:33,69.2
10786999,1497836314, 2017/6/19 1:38:34,69.2
10787999,1497836315, 2017/6/19 1:38:35,69.2
10788999,1497836316, 2017/6/19 1:38:36,69.2
10789999,1497836317, 2017/6/19 1:38:37,69.2
10790999,1497836318, 2017/6/19 1:38:38,69.2
10791999,1497836319, 2017/6/19 1:38:39,69.2
10792999,1497836320, 2017/6/19 1:38:40,69.2
10793999,1497836321, 2017/6/19 1:38:41,69.2
10794999,1497836322, 2017/6/19 1:38:42,69.2
10795999,1497836323, 2017/6/19 1:38:43,69.2
10796999,1497836324, 2017/6/19 1:38:44,69.2
10797999,1497836325, 2017/6/19 1:38:45,69.2
10798999,1497836326, 2017/6/19 1:38:46,69.2
10799999,1497836327, 2017/6/19 1:38:47,69.2
10800999,1497836328, 2017/6/19 1:38:48,69.2
10801999,1497836329, 2017/6/19 1:38:49,69.2
10802999,1497836330, 2017/6/19 1:38:50,69.2
10803999,1497836331, 2017/6/19 1:38:51,69.2
10804999,1497836332, 2017/6/19 1:38:52,69.2
10805999,1497836333, 2017/6/19 1:38:53,69.2
10806999,1497836334, 2017/6/19 1:38:54,69.2
10807999,1497836335, 2017/6/19 1:38:55,69.2
10808999,1497836336, 2017/6/19 1:38:56,69.2
10809999,1497836337, 2017/6/19 1:38:57,69.2
10810999,1497836338, 2017/6/19 1:38:58,69.2
10811999,1497836339, 2017/6/19 1:38:59,69.2
10812999,1497836340, 2017/6/19 1:39:0,69.2
10813999,1497836341, 2017/6/19 1:39:1,69.2
10814999,1497836342, 2017/6/19 1:39:2,69.2
10815999,1497836343, 2017/6/19 1:39:3,69.2
10816999,1497836344, 2017/6/19 1:39:4,69.2
10817999,1497836345, 2017/6/19 1:39:5,69.2
10818999,1497836346, 2017/6/19 1:39:6,69.2
10819999,1497836347, 2017/6/19 1:39:7,69.2
10820999,1497836348, 2017/6/19 1:39:8,69.2
10821999,1497836349, 2017/6/19 1:39:9,69.2
10822999,1497836350, 2017/6/19 1:39:10,69.2
10823999,1497836351, 2017/6/19 1:39:11,69.2
10824999,1497836352, 2017/6/19 1:39:12,69.2
10825999,1497836353, 2017/6/19 1:39:13,69.2
10826999,1497836354, 2017/6/19 1:39:14,69.2
10827999,1497836355, 2017/6/19 1:39:15,69.2
10828999,1497836356, 2017/6/19 1:39:16,69.2
10829999,1497836357, 2017/6/19 1:39:17,69.2
10830999,1497836358, 2017/6/19 1:39:18,69.2
10831999,1497836359, 2017/6/19 1:39:19,69.2
10832999,1497836360, 2017/6/19 1:39:20,69.2
10833999,1497836361, 2017/6/19 1:39:21,69.2
10834999,1497836362, 2017/6/19 1:39:22,69.2
10835999,1497836363, 2017/6/19 1:39:23,69.2
10836999,1497836364, 2017/6/19 1:39:24,69.2
10837999,1497836365, 2017/6/19 1:39:25,69.2
10838999,1497836366, 2017/6/19 1:39:26,69.2
10839999,1497836367, 2017/6/19 1:39:27,69.2
10840999,1497836368, 2017/6/19 1:39:28,69.2
10841999,1497836369, 2017/6/19 1:39:29,69.2
10842999,1497836370, 2017/6/19 1:39:30,69.2
10843999,1497836371, 2017/6/19 1:39:31,69.2
10844999,1497836372, 2017/6/19 1:39:32,69.2
10845999,1497836373, 2017/6/19 1:39:33,69.3
10846999,1497836374, 2017/6/19 1:39:34,69.3
10847999,1497836375, 2017/6/19 1:39:35,69.3
10848999,1497836376, 2017/6/19 1:39:36,69.3
10849999,1497836377, 2017/6/19 1:39:37,69.2
10850999,1497836378, 2017/6/19 1:39:38,69.2
10851999,1497836379, 2017/6/19 1:39:39,69.2
10852999,1497836380, 2017/6/19 1:39:40,69.2
10853999,1497836381, 2017/6/19 1:39:41,69.2
10854999,1497836382, 2017/6/19 1:39:42,69.2
10855999,1497836383, 2017/6/19 1:39:43,69.2
10856999,1497836384, 2017/6/19 1:39:44,69.2
10857999,1497836385, 2017/6/19 1:39:45,69.1
10858999,1497836386, 2017/6/19 1:39:46,69.1
10859999,1497836387, 2017/6/19 1:39:47,69.2
10860999,1497836388, 2017/6/19 1:39:48,69.2
10861999,1497836389, 2017/6/19 1:39:49,69.2
10862999,1497836390, 2017/6/19 1:39:50,69.2
10863999,1497836391, 2017/6/19 1:39:51,69.2
10864999,1497836392, 2017/6/19 1:39:52,69.2
10865999,1497836393, 2017/6/19 1:39:53,69.2
10866999,1497836394, 2017/6/19 1:39:54,69.2
10867999,1497836395, 2017/6/19 1:39:55,69.2
10868999,1497836396, 2017/6/19 1:39:56,69.2
10869999,1497836397, 2017/6/19 1:39:57,69.2
10870999,1497836398, 2017/6/19 1:39:58,69.2
10871999,1497836399, 2017/6/19 1:39:59,69.2
10872999,1497836400, 2017/6/19 1:40:0,69.2
10873999,1497836401, 2017/6/19 1:40:1,69.2
10874999,1497836402, 2017/6/19 1:40:2,69.2
10875999,1497836403, 2017/6/19 1:40:3,69.2
10876999,1497836404, 2017/6/19 1:40:4,69.1
10877999,1497836405, 2017/6/19 1:40:5,69.1
10878999,1497836406, 2017/6/19 1:40:6,69.2
10879999,1497836407, 2017/6/19 1:40:7,69.2
10880999,1497836408, 2017/6/19 1:40:8,69.2
10881999,1497836409, 2017/6/19 1:40:9,69.1
10882999,1497836410, 2017/6/19 1:40:10,69.1
10883999,1497836411, 2017/6/19 1:40:11,69.2
10884999,1497836412, 2017/6/19 1:40:12,69.2
10885999,1497836413, 2017/6/19 1:40:13,69.2
10886999,1497836414, 2017/6/19 1:40:14,69.2
10887999,1497836415, 2017/6/19 1:40:15,69.2
10888999,1497836416, 2017/6/19 1:40:16,69.3
10889999,1497836417, 2017/6/19 1:40:17,69.3
10890999,1497836418, 2017/6/19 1:40:18,69.2
10891999,1497836419, 2017/6/19 1:40:19,69.2
10892999,1497836420, 2017/6/19 1:40:20,69.2
10893999,1497836421, 2017/6/19 1:40:21,69.2
10894999,1497836422, 2017/6/19 1:40:22,69.2
10895999,1497836423, 2017/6/19 1:40:23,69.2
10896999,1497836424, 2017/6/19 1:40:24,69.2
10897999,1497836425, 2017/6/19 1:40:25,69.2
10898999,1497836426, 2017/6/19 1:40:26,69.1
10899999,1497836427, 2017/6/19 1:40:27,69.1
10900999,1497836428, 2017/6/19 1:40:28,69.1
10901999,1497836429, 2017/6/19 1:40:29,69.1
10902999,1497836430, 2017/6/19 1:40:30,69.1
10903999,1497836431, 2017/6/19 1:40:31,69.1
10904999,1497836432, 2017/6/19 1:40:32,69.2
10905999,1497836433, 2017/6/19 1:40:33,69.2
10906999,1497836434, 2017/6/19 1:40:34,69.2
10907999,1497836435, 2017/6/19 1:40:35,69.2
10908999,1497836436, 2017/6/19 1:40:36,69.2
10909999,1497836437, 2017/6/19 1:40:37,69.2
10910999,1497836438, 2017/6/19 1:40:38,69.2
10911999,1497836439, 2017/6/19 1:40:39,69.3
10912999,1497836440, 2017/6/19 1:40:40,69.3
10913999,1497836441, 2017/6/19 1:40:41,69.3
10914999,1497836442, 2017/6/19 1:40:42,69.3
10915999,1497836443, 2017/6/19 1:40:43,69.3
10916999,1497836444, 2017/6/19 1:40:44,69.3
10917999,1497836445, 2017/6/19 1:40:45,69.3
10918999,1497836446, 2017/6/19 1:40:46,69.3
10919999,1497836447, 2017/6/19 1:40:47,69.3
10920999,1497836448, 2017/6/19 1:40:48,69.3
10921999,1497836449, 2017/6/19 1:40:49,69.3
10922999,1497836450, 2017/6/19 1:40:50,69.3
10923999,1497836451, 2017/6/19 1:40:51,69.3
10924999,1497836452, 2017/6/19 1:40:52,69.3
10925999,1497836453, 2017/6/19 1:40:53,69.3
10926999,1497836454, 2017/6/19 1:40:54,69.3
10927999,1497836455, 2017/6/19 1:40:55,69.3
10928999,1497836456, 2017/6/19 1:40:56,69.3
10929999,1497836457, 2017/6/19 1:40:57,69.3
10930999,1497836458, 2017/6/19 1:40:58,69.2
